tanggal,nama.pembeli,nama.barang,kuantum,nominal
2020-11-16,TOKO HERMANTO,BERAS,4000.0,43160000.0
2020-11-17,TOKO ENDANG SUSILAWATI,BERAS,8000.0,86320000.0
2020-11-17,TOKO ARI YANTO,BERAS,2000.0,21580000.0
2020-11-17,TOKO MIKA ERNAWATI,BERAS,450.0,4855500.0
2020-11-17,TOKO EKO BUDI WINASIS,BERAS,360.0,3884400.0
2020-11-17,TOKO JUANTI,BERAS,1500.0,16185000.0
2020-11-17,TOKO HERMANSYAH,BERAS,300.0,3237000.0
2020-11-17,TOKO NURDIAH,BERAS,300.0,3237000.0
2020-11-17,TOKO ASEP SAFRUDIN,BERAS,400.0,4316000.0
2020-11-17,TOKO SUNDARIANTO,BERAS,600.0,6474000.0
2020-11-17,TOKO NURFADILAH,BERAS,1900.0,20501000.0
2020-11-17,TOKO IMIN,BERAS,1500.0,16185000.0
2020-11-18,TOKO SIMON SUMARDI,BERAS,1300.0,14027000.0
2020-11-18,TOKO ALEXANDER Y.,BERAS,2250.0,24277500.0
2020-11-18,TOKO DWIANA MARYATI,BERAS,250.0,2697500.0
2020-11-18,TOKO KHET MEN,BERAS,500.0,5395000.0
2020-11-18,TOKO SARDIYANTO,BERAS,2000.0,21580000.0
2020-11-20,TOKO FLORENTINA,BERAS,500.0,5395000.0
2020-11-20,TOKO RUSMALA,BERAS,400.0,4316000.0
2020-11-20,TOKO QOYIM MASYAHARI,BERAS,500.0,5395000.0
2020-11-20,TOKO FEBRIANTI INDAH LESTARI,BERAS,670.0,7232650.0
2020-11-20,TOKO DWI SUSILO,BERAS,1150.0,12408500.0
2020-11-23,TOKO FEBRIANTI INDAH LESTARI,BERAS,830.0,8955700.0
2020-11-23,TOKO PRAYOGA,BERAS,5000.0,53950000.0
2020-11-23,TOKO ANDREAS INDAH,BERAS,4030.0,43483700.0
2020-11-23,TOKO HENDRA. S,BERAS,500.0,5395000.0
2020-11-23,TOKO IMIN,BERAS,3500.0,37765000.0
2020-11-24,TOKO YAKOB,BERAS,110.0,1186900.0
2020-11-24,TOKO ENDANG SUSILAWATI,BERAS,4000.0,43160000.0
2020-11-24,TOKO GERRY GUMILANG,BERAS,6000.0,64740000.0
2020-11-24,TOKO APRIYANTO,BERAS,2000.0,21580000.0
2020-11-24,TOKO MUHAMMAD RONI,BERAS,500.0,5395000.0
2020-11-24,TOKO ABANG HERIYANSYAH,BERAS,4000.0,43160000.0
2020-11-24,TOKO AIDI K.,BERAS,12460.0,130643100.0
2020-11-24,TOKO BU YULI,BERAS,175.0,1883875.0
2020-11-24,TOKO BU YULI,BERAS,1140.0,11952900.0
2020-11-24,TOKO BU YULI,BERAS,600.0,6072000.0
2020-11-24,TOKO NURFADILAH,GULA,1512.0,18144000.0
2020-11-24,TOKO NURFADILAH,DAGING,200.0,17232000.0
2020-11-24,TOKO NURFADILAH,MIGOR,60.0,769560.0
2020-11-24,TOKO NURFADILAH,TEPUNG,60.0,499560.0
2020-11-25,TOKO AIDI K.,BERAS,33880.0,359771720.0
2020-11-26,TOKO AIDI K.,BERAS,17390.0,184664410.0
2020-11-27,TOKO ADELA,BERAS,500.0,5309500.0
2020-11-27,TOKO ADELA,BERAS,50.0,506000.0
2020-11-27,TOKO ADELA,GULA,96.0,1152000.0
2020-11-27,TOKO ADELA,DAGING,100.0,8616000.0
2020-11-27,TOKO AIDI K.,BERAS,17390.0,184664410.0
2020-11-27,TOKO ISNANI SITI RAFIAH,BERAS,1500.0,16185000.0
2020-12-01,TOKO AIDI K.,BERAS,23480.0,249334120.0
2020-12-02,TOKO BERKAH DUA PUTRA,GULA,312.0,3744000.0
2020-12-02,TOKO BERKAH DUA PUTRA,DAGING,40.0,3446400.0
2020-12-02,TOKO BERKAH DUA PUTRA,MIGOR,48.0,615648.0
2020-12-02,TOKO BERKAH DUA PUTRA,TEPUNG,140.0,1165640.0
2020-12-02,TOKO AIDI K.,BERAS,18640.0,197938160.0
2020-12-02,TOKO AIDI K.,BERAS,25.0,575000.0
2020-12-02,TOKO ENDANG HARTATI,BERAS,2000.0,21650000.0
2020-12-03,TOKO AMI,GULA,970.0,11640000.0
2020-12-03,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,GULA,950.0,11400000.0
2020-12-03,TOKO AIDI K.,BERAS,520.0,5452200.0
2020-12-03,TOKO URAI INA KURNIA,BERAS,2000.0,21650000.0
2020-12-04,TOKO AIDI K.,BERAS,10820.0,114897580.0
2020-12-07,TOKO DEDES,BERAS,1000.0,10619000.0
2020-12-07,TOKO YUSMAN DABU,GULA,168.0,2016000.0
2020-12-07,TOKO YUSMAN DABU,DAGING,50.0,4308000.0
2020-12-07,TOKO YUSMAN DABU,MIGOR,144.0,1846944.0
2020-12-07,TOKO YUSMAN DABU,TEPUNG,40.0,333040.0
2020-12-10,TOKO SIDAK,BERAS,1000.0,10619000.0
2020-12-10,TOKO SIDAK,GULA,48.0,576000.0
2020-12-10,TOKO SIDAK,DAGING,50.0,4308000.0
2020-12-10,TOKO SIDAK,MIGOR,36.0,461736.0
2020-12-10,TOKO SIDAK,TEPUNG,20.0,166520.0
2020-12-15,TOKO SIMON SUMARDI,BERAS,1400.0,15155000.0
2020-12-15,TOKO ARI YANTO,BERAS,2000.0,21650000.0
2020-12-15,TOKO HERI HARYANTO,BERAS,700.0,7577500.0
2020-12-15,TOKO JUANTI,BERAS,1500.0,16237500.0
2020-12-15,TOKO NURFADILAH,BERAS,1000.0,10825000.0
2020-12-15,TOKO IMIN,BERAS,3500.0,37887500.0
2020-12-15,TOKO SARDIYANTO,BERAS,2000.0,21650000.0
2020-12-15,TOKO DWI SUSILO,BERAS,380.0,4113500.0
2020-12-15,TOKO DEWI AFRITA,BERAS,7000.0,75775000.0
2020-12-15,TOKO BUNAWI,BERAS,1500.0,16237500.0
2020-12-16,TOKO ENDANG HARTATI,BERAS,2000.0,21650000.0
2020-12-16,TOKO IDAWATI,BERAS,230.0,2489750.0
2020-12-16,TOKO ASEP SAFRUDIN,BERAS,400.0,4330000.0
2020-12-16,TOKO AMRAN,BERAS,300.0,3247500.0
2020-12-16,TOKO HENI LAY,BERAS,470.0,5087750.0
2020-12-16,TOKO SUNDARIANTO,BERAS,400.0,4330000.0
2020-12-16,TOKO IIP KUSPOYO,BERAS,1000.0,10825000.0
2020-12-16,TOKO AIDI K.,BERAS,1660.0,17627540.0
2020-12-17,TOKO EKO BUDI WINASIS,BERAS,350.0,3788750.0
2020-12-17,TOKO AGUSTINUS,BERAS,500.0,5412500.0
2020-12-17,TOKO QOYIM MASYAHARI,BERAS,500.0,5412500.0
2020-12-17,TOKO SOFIAN,BERAS,500.0,5412500.0
2020-12-17,TOKO YENNI SUSILAWATI,BERAS,2000.0,21650000.0
2020-12-17,TOKO KHET MEN,BERAS,500.0,5412500.0
2020-12-17,TOKO DEWI AFRITA,BERAS,3040.0,32908000.0
2020-12-17,TOKO ENDANG SUSILAWATI,BERAS,10000.0,108250000.0
2020-12-18,TOKO FEBRIANTI INDAH LESTARI,BERAS,1500.0,16159500.0
2020-12-18,TOKO DIDIK PRIOJADMIKO,BERAS,1800.0,19391400.0
2020-12-18,TOKO DWI SUSILO,BERAS,1620.0,17452260.0
2020-12-18,TOKO DEWI AFRITA,BERAS,1960.0,21115080.0
2020-12-18,TOKO ALEXANDER Y.,BERAS,2250.0,24239250.0
2020-12-18,TOKO MIKA ERNAWATI,BERAS,500.0,5386500.0
2020-12-18,TOKO APRIYANTO,BERAS,500.0,5386500.0
2020-12-18,TOKO JUANTI,BERAS,500.0,5386500.0
2020-12-21,TOKO ANDREAS INDAH,BERAS,4000.0,43092000.0
2020-12-21,TOKO GERRY GUMILANG,BERAS,4000.0,43092000.0
2020-12-21,TOKO YAKOB,BERAS,6000.0,64638000.0
2020-12-21,TOKO HERMANTO,BERAS,3500.0,37705500.0
2020-12-21,TOKO YULIANA,BERAS,3500.0,37705500.0
2020-12-21,TOKO BU YULI,BERAS,100.0,1086000.0
2020-12-21,TOKO BU YULI,BERAS,1000.0,10619000.0
2020-12-21,TOKO BU YULI,BERAS,50.0,510300.0
2020-12-21,TOKO BU YULI,GULA,300.0,3600000.0
2020-12-21,TOKO BU YULI,DAGING,100.0,8616000.0
2020-12-21,TOKO BU YULI,MIGOR,400.0,5130400.0
2020-12-21,TOKO BU YULI,TEPUNG,40.0,333040.0
2020-12-21,Warung Nak Zihan,BERAS,100.0,1086000.0
2020-12-21,Warung Nak Zihan,BERAS,650.0,6902350.0
2020-12-21,Warung Nak Zihan,BERAS,100.0,1020600.0
2020-12-21,Warung Nak Zihan,GULA,420.0,5040000.0
2020-12-21,Warung Nak Zihan,DAGING,75.0,6462000.0
2020-12-21,Warung Nak Zihan,MIGOR,80.0,1026080.0
2020-12-21,Warung Nak Zihan,TEPUNG,100.0,832600.0
2020-12-22,TOKO IRVA,GULA,2400.0,28800000.0
2020-12-22,TOKO ADELA,GULA,2400.0,28800000.0
2020-12-22,TOKO ADELA,MIGOR,60.0,769560.0
2020-12-29,TOKO BERKAH DUA PUTRA,GULA,2000.0,24000000.0
2020-12-29,TOKO BUNGUR,GULA,1288.0,15456000.0
2021-01-06,TOKO ALIKA,GULA,36.0,432000.0
2021-01-06,TOKO ALIKA,DAGING,25.0,2154000.0
2021-01-06,TOKO AMI,GULA,36.0,432000.0
2021-01-06,TOKO AMI,DAGING,75.0,6462000.0
2021-01-06,TOKO AMI,DAGING,40.0,2806400.0
2021-01-06,TOKO KOTABARU,GULA,120.0,1440000.0
2021-01-06,TOKO KOTABARU,DAGING,75.0,6462000.0
2021-01-06,TOKO KOTABARU,BERAS,1500.0,15850500.0
2021-01-11,TOKO NURJANAH,GULA,96.0,1152000.0
2021-01-11,TOKO NURJANAH,DAGING,40.0,2806400.0
2021-01-11,TOKO MUNIR,BERAS,750.0,7925250.0
2021-01-11,SAHABAT ANDA,DAGING,150.0,12924000.0
2021-01-11,SAHABAT ANDA,DAGING,40.0,2806400.0
2021-01-11,SAHABAT ANDA,MIGOR,60.0,769560.0
2021-01-14,TOKO ALEXANDER Y.,BERAS,2250.0,24239250.0
2021-01-14,TOKO ASEP SAFRUDIN,BERAS,300.0,3231900.0
2021-01-14,TOKO AMRAN,BERAS,300.0,3231900.0
2021-01-14,TOKO HERI HARYANTO,BERAS,600.0,6463800.0
2021-01-14,TOKO DWIANA MARYATI,BERAS,250.0,2693250.0
2021-01-14,TOKO SUNDARIANTO,BERAS,400.0,4309200.0
2021-01-14,TOKO QOYIM MASYAHARI,BERAS,250.0,2693250.0
2021-01-14,TOKO DEWI AFRITA,BERAS,5000.0,53865000.0
2021-01-14,TOKO URAI INA KURNIA,BERAS,2000.0,21546000.0
2021-01-14,TOKO IIP KUSPOYO,BERAS,1000.0,10773000.0
2021-01-14,TOKO ASUN,BERAS,1500.0,16159500.0
2021-01-14,TOKO FEBRIANTI INDAH LESTARI,BERAS,1500.0,16159500.0
2021-01-18,TOKO SULASTRI AGUSTINI,DAGING,50.0,4308000.0
2021-01-18,TOKO BERKAH DUA PUTRA,MIGOR,108.0,1385208.0
2021-01-18,TOKO SUPER STOCK,GULA,96.0,1152000.0
2021-01-18,TOKO SIDAK,TEPUNG,20.0,166520.0
2021-01-20,TOKO ARDO,DAGING,200.0,14032000.0
2021-01-20,TOKO SULASTRI AGUSTINI,DAGING,140.0,9822400.0
2021-01-22,TOKO DWI RETNO SAMUDRO,MIGOR,204.0,2616504.0
2021-01-22,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,GULA,72.0,864000.0
2021-01-22,TOKO KOPERASI KONSUMEN SYARIAH BERKAH BERSEMI,DAGING,25.0,2154000.0
2021-01-22,TOKO SYUHAINI,GULA,72.0,864000.0
2021-01-22,Warung Nak Zihan,MIGOR,204.0,2616504.0
2021-01-28,TOKO JERORA JAYA,BERAS,350.0,3699150.0
2021-01-28,TOKO MAJU TERUS,BERAS,350.0,3699150.0
2021-01-28,TOKO MAJU TERUS,TEPUNG,100.0,832600.0
2021-01-28,TOKO JERORA JAYA,DAGING,25.0,2154000.0
2021-01-28,TOKO JERORA JAYA,GULA,96.0,1152000.0
2021-01-28,TOKO BUNAWI,MIGOR,96.0,1231296.0
2021-02-01,TOKO NURFADILAH,MIGOR,1008.0,12928608.0
2021-02-01,TOKO NURFADILAH,DAGING,25.0,2154000.0
2021-02-01,TOKO NURFADILAH,GULA,360.0,4320000.0
2021-02-02,TOKO ANDREAS INDAH,BERAS,1750.0,18856250.0
2021-02-02,TOKO JERORA JAYA,MIGOR,960.0,12312960.0
2021-02-03,TOKO YUSMAN DABU,MIGOR,1200.0,15391200.0
2021-02-05,TOKO MAJU TERUS,GULA,1000.0,12000000.0
2021-02-05,TOKO BERKAH DUA PUTRA,DAGING,50.0,4308000.0
2021-02-05,TOKO BERKAH DUA PUTRA,MIGOR,832.0,10671232.0
2021-02-05,TOKO BERKAH DUA PUTRA,BERAS,800.0,8455200.0
2021-02-05,TOKO MAJU TERUS,TEPUNG,80.0,666080.0
2021-02-10,TOKO MUNIR,GULA,440.0,5280000.0
2021-02-16,TOKO BOB-i,GULA,360.0,4320000.0
2021-02-16,TOKO BUNGUR,TEPUNG,100.0,887600.0
2021-02-16,TOKO AMI,DAGING,100.0,8616000.0
2021-02-16,TOKO URAI INA KURNIA,BERAS,2000.0,21550000.0
2021-02-16,TOKO SARDIYANTO,BERAS,2000.0,21550000.0
2021-02-16,TOKO KHET MEN,BERAS,500.0,5387500.0
2021-02-16,TOKO ENDANG SUSILAWATI,BERAS,6000.0,64650000.0
2021-02-16,TOKO ENDANG HARTATI,BERAS,1000.0,10775000.0
2021-02-16,TOKO DEWI AFRITA,BERAS,3000.0,32325000.0
2021-02-16,TOKO BUNGUR,BERAS,1000.0,10569000.0
2021-02-17,TOKO AMRAN,BERAS,300.0,3232500.0
2021-02-17,TOKO SIMON SUMARDI,BERAS,1000.0,10775000.0
2021-02-17,TOKO JUANTI,BERAS,2000.0,21550000.0
2021-02-17,TOKO HERI HARYANTO,BERAS,700.0,7542500.0
2021-02-17,TOKO SOFIAN,BERAS,400.0,4310000.0
2021-02-17,TOKO MOMONG ALPINA,BERAS,500.0,5387500.0
2021-02-17,TOKO IMIN,BERAS,3000.0,32325000.0
2021-02-17,TOKO IDAWATI,BERAS,230.0,2478250.0
2021-02-17,TOKO EKO BUDI WINASIS,BERAS,320.0,3448000.0
2021-02-17,TOKO ASEP SAFRUDIN,BERAS,300.0,3232500.0
2021-02-19,TOKO DEDES,BERAS,500.0,5284500.0
2021-02-19,TOKO DEDES,DAGING,100.0,8616000.0
2021-02-22,TOKO ARDO,DAGING,80.0,5612800.0
2021-02-22,Warung Nak Zihan,GULA,1120.0,13440000.0
2021-02-23,TOKO YAKOB,BERAS,6000.0,64650000.0
2021-02-23,TOKO ENDANG SUSILAWATI,BERAS,6000.0,64650000.0
2021-02-23,TOKO DEWI AFRITA,BERAS,3500.0,37712500.0
2021-02-23,TOKO MIKA ERNAWATI,BERAS,500.0,5387500.0
2021-02-23,TOKO ALEXANDER Y.,BERAS,1250.0,13468750.0
2021-02-23,TOKO GERRY GUMILANG,BERAS,2350.0,25321250.0
2021-02-25,TOKO BU YULI,DAGING,80.0,6892800.0
2021-03-02,TOKO NURDIAH,TEPUNG,100.0,887600.0
2021-03-02,TOKO IRVA,BERAS,400.0,4227600.0
2021-03-02,TOKO RIZKI SAKYAH,GULA,200.0,2400000.0
2021-03-02,SAHABAT ANDA,DAGING,100.0,8616000.0
2021-03-03,TOKO BU YULI,DAGING,80.0,5612800.0
2021-03-03,TOKO BU YULI,BERAS,500.0,5284500.0
2021-03-09,TOKO MOMONG ALPINA,DAGING,60.0,5169600.0
2021-03-09,TOKO MOMONG ALPINA,BERAS,320.0,3382080.0
2021-03-09,TOKO MOMONG ALPINA,TEPUNG,102.0,905352.0
2021-03-09,TOKO MOMONG ALPINA,GULA,32.0,384000.0
2021-03-18,TOKO ABIZAR,DAGING,35.0,3015600.0
2021-03-18,TOKO ABIZAR,BERAS,50.0,528450.0
2021-03-18,TOKO MAJU TERUS,DAGING,50.0,3508000.0
2021-03-18,TOKO FATHULLAH ZIKRI,GULA,200.0,2400000.0
2021-03-18,TOKO FATHULLAH ZIKRI,BERAS,100.0,1056900.0
2021-03-19,TOKO USAHA,BERAS,100.0,1056900.0
2021-03-19,TOKO MUNIR,DAGING,40.0,2806400.0
2021-03-19,TOKO MUNIR,BERAS,40.0,666400.0
2021-03-19,TOKO USAHA,DAGING,25.0,2154000.0
2021-03-22,TOKO KOTABARU,BERAS,250.0,2642250.0
2021-03-22,TOKO BERKAH DUA PUTRA,DAGING,25.0,2154000.0
2021-03-22,TOKO BERKAH DUA PUTRA,DAGING,20.0,1403200.0
2021-03-22,TOKO BOB-i,GULA,200.0,2400000.0
2021-03-22,TOKO BOB-i,BERAS,100.0,1056900.0
2021-03-22,TOKO KOTABARU,DAGING,10.0,701600.0
2021-03-23,TOKO BUNGUR,DAGING,35.0,3015600.0
2021-03-23,TOKO SIDAK,DAGING,35.0,3015600.0
2021-03-23,TOKO BUNGUR,TEPUNG,50.0,443800.0
2021-03-23,TOKO SULASTRI AGUSTINI,TEPUNG,60.0,532560.0
2021-03-23,TOKO SULASTRI AGUSTINI,DAGING,35.0,3015600.0
2021-03-23,TOKO AQIL,TEPUNG,38.0,337288.0
2021-03-23,TOKO AQIL,DAGING,35.0,3015600.0
2021-03-23,TOKO SIDAK,TEPUNG,50.0,443800.0
2021-03-25,TOKO JERORA JAYA,GULA,160.0,1920000.0
2021-03-25,TOKO AMI,DAGING,60.0,5169600.0
2021-03-25,TOKO JERORA JAYA,DAGING,40.0,3446400.0
2021-03-25,KARUNIA,DAGING,30.0,2104800.0
2021-03-25,KARUNIA,BERAS,150.0,1585350.0
2021-03-26,TOKO ANUGRAH,BERAS,500.0,5437500.0
2021-03-26,TOKO ADELA,DAGING,50.0,4308000.0
2021-03-26,TOKO YUSMAN DABU,DAGING,50.0,4308000.0
2021-03-26,TOKO DWI RETNO SAMUDRO,DAGING,60.0,4209600.0
2021-03-26,TOKO DWI RETNO SAMUDRO,BERAS,500.0,5437500.0
2021-03-26,TOKO ANUGRAH,DAGING,40.0,2806400.0
2021-03-29,Warung Nak Zihan,DAGING,20.0,1403200.0
2021-03-29,Warung Nak Zihan,GULA,120.0,1440000.0
2021-03-29,Warung Nak Zihan,BERAS,20.0,333200.0
2021-03-30,TOKO HIDAYAH,BERAS,300.0,3262500.0
2021-04-05,TOKO SIDAK,DAGING,80.0,5852800.0
2021-04-06,TOKO BU YULI,BERAS,2000.0,20412000.0
2021-04-06,TOKO GERRY GUMILANG,BERAS,1860.0,20227500.0
2021-04-06,TOKO YULIANA,BERAS,1000.0,10875000.0
2021-04-06,TOKO HERMANTO,BERAS,6000.0,65250000.0
2021-04-06,TOKO YAKOB,BERAS,6000.0,65250000.0
2021-04-06,TOKO ENDANG SUSILAWATI,BERAS,5000.0,54375000.0
2021-04-06,TOKO RIZKI SAKYAH,TEPUNG,100.0,887600.0
2021-04-06,TOKO RIZKI SAKYAH,BERAS,200.0,2041200.0
2021-04-06,TOKO RIZKI SAKYAH,GULA,220.0,2640000.0
2021-04-07,TOKO URAI INA KURNIA,BERAS,2000.0,21750000.0
2021-04-07,TOKO YENNI SUSILAWATI,BERAS,5000.0,54375000.0
2021-04-07,TOKO FEBRIANTI INDAH LESTARI,BERAS,3500.0,38062500.0
2021-04-07,TOKO ENDANG HARTATI,BERAS,1000.0,10875000.0
2021-04-07,TOKO KHET MEN,BERAS,1000.0,10875000.0
2021-04-08,TOKO ALEXANDER Y.,BERAS,2000.0,21750000.0
2021-04-08,TOKO AGUSTINUS,BERAS,1000.0,10875000.0
2021-04-08,TOKO APRIYANTO,BERAS,3930.0,42738750.0
2021-04-08,TOKO ARI YANTO,BERAS,1000.0,10875000.0
2021-04-08,TOKO NURFADILAH,BERAS,670.0,7286250.0
2021-04-08,TOKO SIMON SUMARDI,BERAS,1000.0,10875000.0
2021-04-08,TOKO MAJU TERUS,GULA,100.0,1200000.0
2021-04-08,TOKO MAJU TERUS,DAGING,60.0,4389600.0
2021-04-08,TOKO KINORA,BERAS,250.0,2718750.0
2021-04-08,TOKO KINORA,TEPUNG,120.0,1065120.0
2021-04-09,TOKO BERKAH DUA PUTRA,GULA,100.0,1200000.0
2021-04-09,TOKO BERKAH DUA PUTRA,DAGING,80.0,5852800.0
